"SEER_registry","countyfips","geoid10","no2_annual","year","no2_iqr","no2_per10","ozone_annual","ozone_iqr","ozone_per10","pm25_annual","pm25_iqr","pm25_iqr_noakhi","pm25_per10","num_perims","parea_perims","tract_cty_pop","numwf_3cat","numwf_3cat_noakhi","numwf_4cat","numwf_4cat_noakhi","numwf_5cat","numwf_5cat_noakhi","areawf_3cat","areawf_3cat_noakhi","areawf_4cat","areawf_4cat_noakhi","areawf_5cat","areawf_5cat_noakhi","popwf_3cat","popwf_3cat_noakhi","popwf_4cat","popwf_4cat_noakhi","popwf_5cat","popwf_5cat_noakhi","urban","hs_edu","poverty_150","unemploy","medhouseinc","samehouse2000","samehouse2018_22","samehouse_2013_17","samehouse_2008_12","obesity","DIABETES","StateAbbr","LocationName","SLEEP","ACCESS2","BINGE","LPA","CSMOKING","DEPRESSION","DISABILITY","check"
"Kentucky",21157,21157,8.825840241,2014,1.5561834703,0.8825840241,39.524387308,15.336220885,3.9524387308,8.7427003673,5.9311602055,6.2608275584,0.8742700367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.84,23.13,6.82,45670,64.08,90.37,90.37,91.79,37.3,9.7,"KY","Marshall",38.2,6.7,16.7,26.8,19.7,26.9,35.7,NA
"Kentucky",21157,21157,8.6305105837,2015,2.0922395629,0.8630510584,39.478551351,15.264601884,3.9478551351,7.7811588404,5.8494512637,5.9363886639,0.778115884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.77,21.07,6.33,49130,64.08,90.37,90.37,91.79,37.3,9.7,"KY","Marshall",38.2,6.7,16.7,26.8,19.7,26.9,35.7,NA
"Kentucky",21157,21157,7.0657058237,2016,1.7240411205,0.7065705824,39.145348463,8.7548169991,3.9145348463,7.3520159729,3.997689465,4.1736213471,0.7352015973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.14,22.23,5.5,50730,64.08,90.37,90.37,91.79,37.3,9.7,"KY","Marshall",38.2,6.7,16.7,26.8,19.7,26.9,35.7,NA
"Kentucky",21157,21157,7.0657058237,2017,1.7240411205,0.7065705824,39.145348463,8.7548169991,3.9145348463,7.0428062646,4.8537543266,4.9285468859,0.7042806265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.45,19.17,4.01,55110,64.08,90.37,90.37,91.79,37.3,9.7,"KY","Marshall",38.2,6.7,16.7,26.8,19.7,26.9,35.7,NA
"Kentucky",21157,21157,7.0657058237,2018,1.7240411205,0.7065705824,39.145348463,8.7548169991,3.9145348463,6.8899337433,6.9901692756,7.0670633252,0.6889933743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.86,19.96,3.6,57350,64.08,90.37,90.37,91.79,37.3,9.7,"KY","Marshall",38.2,6.7,16.7,26.8,19.7,26.9,35.7,NA
"Kentucky",21157,21157,7.0657058237,2019,1.7240411205,0.7065705824,39.145348463,8.7548169991,3.9145348463,6.8876103759,5.6711344548,5.7915779873,0.6887610376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.19,21.51,3.53,58990,64.08,90.37,90.37,91.79,37.3,9.7,"KY","Marshall",38.2,6.7,16.7,26.8,19.7,26.9,35.7,NA
"Kentucky",21157,21157,7.0657058237,2020,1.7240411205,0.7065705824,39.145348463,8.7548169991,3.9145348463,6.4084925261,6.5341820926,6.6744910166,0.6408492526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.19,21.51,3.53,58990,64.08,90.37,90.37,91.79,37.3,9.7,"KY","Marshall",38.2,6.7,16.7,26.8,19.7,26.9,35.7,NA
"Kentucky",21157,21157,7.0657058237,2021,1.7240411205,0.7065705824,39.145348463,8.7548169991,3.9145348463,7.6709409771,8.7610274352,8.8594320093,0.7670940977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.19,21.51,3.53,58990,64.08,90.37,90.37,91.79,37.3,9.7,"KY","Marshall",38.2,6.7,16.7,26.8,19.7,26.9,35.7,NA
"Kentucky",21159,21159,11.959018441,2000,1.6208783502,1.1959018441,42.478190499,5.8311369316,4.2478190499,14.543343522,2.8237781947,2.8658757345,1.4543343522,2,0.0162337262,0.7033799985,2,2,2,2,3,3,2,2,3,3,4,4,2,2,3,3,4,4,0,24.38,49.62,12.78,18280,69.19,88.43,87.65,88.58,39.9,12.2,"KY","Martin",41,11,14.8,35.4,26.8,28.4,43,NA
"Kentucky",21159,21159,15.547455681,2001,2.2842561726,1.5547455681,43.73704331,8.3335518121,4.373704331,15.261796575,3.4305008894,3.4327662501,1.5261796575,1,0.0097233753,0.7033799985,1,1,1,1,1,1,2,2,2,2,3,3,2,2,3,3,4,4,0,24.38,49.62,12.78,18280,69.19,88.43,87.65,88.58,39.9,12.2,"KY","Martin",41,11,14.8,35.4,26.8,28.4,43,NA
"Kentucky",21159,21159,17.126809319,2002,2.1455920114,1.7126809319,41.817655807,10.02316334,4.1817655807,13.389616253,4.3174670159,4.4464643312,1.3389616253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.38,49.62,12.78,18280,69.19,88.43,87.65,88.58,39.9,12.2,"KY","Martin",41,11,14.8,35.4,26.8,28.4,43,NA
"Kentucky",21159,21159,17.087319007,2003,1.9383049964,1.7087319007,39.327393909,12.700567181,3.9327393909,12.707052968,3.5480155229,3.6051013795,1.2707052968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.38,49.62,12.78,18280,69.19,88.43,87.65,88.58,39.9,12.2,"KY","Martin",41,11,14.8,35.4,26.8,28.4,43,NA
"Kentucky",21159,21159,23.242792323,2004,3.4679976771,2.3242792323,38.313976013,8.8571143665,3.8313976013,11.804412639,3.2081685746,3.2774043196,1.1804412639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.38,49.62,12.78,18280,69.19,88.43,87.65,88.58,39.9,12.2,"KY","Martin",41,11,14.8,35.4,26.8,28.4,43,NA
"Kentucky",21159,21159,16.760518788,2005,2.6771152905,1.6760518788,40.331247202,10.368936378,4.0331247202,14.273415177,3.3740110927,3.482843627,1.4273415177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.38,49.62,12.78,18280,69.19,88.43,87.65,88.58,39.9,12.2,"KY","Martin",41,11,14.8,35.4,26.8,28.4,43,NA
"Kentucky",21159,21159,11.425857241,2006,1.8707759744,1.1425857241,39.939013744,7.6771348947,3.9939013744,12.003575696,3.0423492794,3.0650553404,1.2003575696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.46,44.62,17.09,25170,69.19,88.43,87.65,88.58,39.9,12.2,"KY","Martin",41,11,14.8,35.4,26.8,28.4,43,NA
"Kentucky",21159,21159,11.385833265,2007,2.8417623039,1.1385833265,43.231421445,7.1503828645,4.3231421445,12.463434977,3.3902734069,3.5107645494,1.2463434977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.46,44.62,17.09,25170,69.19,88.43,87.65,88.58,39.9,12.2,"KY","Martin",41,11,14.8,35.4,26.8,28.4,43,NA
"Kentucky",21159,21159,12.069924262,2008,2.9553228678,1.2069924262,40.901933337,8.0106410239,4.0901933337,10.656455219,4.5919345523,4.6642348343,1.0656455219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.46,44.62,17.09,25170,69.19,88.43,87.65,88.58,39.9,12.2,"KY","Martin",41,11,14.8,35.4,26.8,28.4,43,NA
"Kentucky",21159,21159,6.1355236319,2009,1.2890618876,0.6135523632,38.251283607,16.100194655,3.8251283607,9.3576359306,5.4814069398,5.6456768171,0.9357635931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.29,51.84,12.08,23920,69.19,88.43,87.65,88.58,39.9,12.2,"KY","Martin",41,11,14.8,35.4,26.8,28.4,43,NA
"Kentucky",21159,21159,7.7664326369,2010,1.8255904271,0.7766432637,42.023021954,11.957591208,4.2023021954,10.167320554,4.7365295027,4.9793903492,1.0167320554,1,0.0071078478,0.6244102405,1,1,1,1,1,1,2,2,3,3,4,4,2,2,3,3,4,4,0,34.25,50.63,12.78,25340,69.19,88.43,87.65,88.58,39.9,12.2,"KY","Martin",41,11,14.8,35.4,26.8,28.4,43,NA
"Kentucky",21159,21159,11.733462819,2011,2.8786565491,1.1733462819,40.282347641,10.852438058,4.0282347641,9.3474935442,4.6958871758,4.8938304,0.9347493544,1,0.007026205,0.0789697579,1,1,1,1,1,1,2,2,2,2,3,3,1,1,2,2,2,2,0,36.36,50.78,15.22,26260,69.19,88.43,87.65,88.58,39.9,12.2,"KY","Martin",41,11,14.8,35.4,26.8,28.4,43,NA
"Kentucky",21159,21159,13.147516283,2012,3.653144021,1.3147516283,41.095215855,14.221951343,4.1095215855,8.5128037444,6.5769532038,6.7048592364,0.8512803744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.12,47.54,19.87,28040,69.19,88.43,87.65,88.58,39.9,12.2,"KY","Martin",41,11,14.8,35.4,26.8,28.4,43,NA
"Kentucky",21159,21159,8.1173882952,2013,1.5586278907,0.8117388295,37.976756237,17.043226956,3.7976756237,8.132121534,7.6267959645,7.8601858289,0.8132121534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.33,49.53,20.62,25800,69.19,88.43,87.65,88.58,39.9,12.2,"KY","Martin",41,11,14.8,35.4,26.8,28.4,43,NA
"Kentucky",21159,21159,9.909584317,2014,1.7472706157,0.9909584317,38.491002941,14.935247916,3.8491002941,7.7083196329,5.2294230315,5.5200862387,0.7708319633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.91,46.71,18.59,29050,69.19,88.43,87.65,88.58,39.9,12.2,"KY","Martin",41,11,14.8,35.4,26.8,28.4,43,NA
"Kentucky",21159,21159,5.2274683532,2015,1.2672617681,0.5227468353,39.358660864,15.218245559,3.9358660864,7.3771531521,5.5457417992,5.6281653211,0.7377153152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.87,41.65,15.4,29240,69.19,88.43,87.65,88.58,39.9,12.2,"KY","Martin",41,11,14.8,35.4,26.8,28.4,43,NA
"Kentucky",21159,21159,3.9515758665,2016,0.9641894886,0.3951575866,39.99970198,8.9458922863,3.999970198,6.9046902496,3.7544542302,3.919681721,0.690469025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.59,35.98,13.7,35130,69.19,88.43,87.65,88.58,39.9,12.2,"KY","Martin",41,11,14.8,35.4,26.8,28.4,43,NA
"Kentucky",21159,21159,3.9515758665,2017,0.9641894886,0.3951575866,39.99970198,8.9458922863,3.999970198,6.8982776966,4.7541482695,4.8274059774,0.6898277697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.38,31.23,8.67,41010,69.19,88.43,87.65,88.58,39.9,12.2,"KY","Martin",41,11,14.8,35.4,26.8,28.4,43,NA
"Kentucky",21159,21159,3.9515758665,2018,0.9641894886,0.3951575866,39.99970198,8.9458922863,3.999970198,5.878278698,5.9637965587,6.0294001872,0.5878278698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.83,30.84,6.33,42890,69.19,88.43,87.65,88.58,39.9,12.2,"KY","Martin",41,11,14.8,35.4,26.8,28.4,43,NA
"Kentucky",21159,21159,3.9515758665,2019,0.9641894886,0.3951575866,39.99970198,8.9458922863,3.999970198,6.3542257169,5.2319551238,5.3430713673,0.6354225717,1,0.0039874058,0.6244102405,1,1,1,1,1,1,2,2,3,3,3,3,2,2,3,3,4,4,0,38.08,33.65,7.5,40830,69.19,88.43,87.65,88.58,39.9,12.2,"KY","Martin",41,11,14.8,35.4,26.8,28.4,43,NA
"Kentucky",21159,21159,3.9515758665,2020,0.9641894886,0.3951575866,39.99970198,8.9458922863,3.999970198,5.5133310721,5.6214638645,5.7421739297,0.5513331072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.08,33.65,7.5,40830,69.19,88.43,87.65,88.58,39.9,12.2,"KY","Martin",41,11,14.8,35.4,26.8,28.4,43,NA
"Kentucky",21159,21159,3.9515758665,2021,0.9641894886,0.3951575866,39.99970198,8.9458922863,3.999970198,7.3253049757,8.3662744968,8.4602451736,0.7325304976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.08,33.65,7.5,40830,69.19,88.43,87.65,88.58,39.9,12.2,"KY","Martin",41,11,14.8,35.4,26.8,28.4,43,NA
"Kentucky",21161,21161,20.338976576,2000,2.7566649356,2.0338976576,40.014009547,5.4928697789,4.0014009547,14.652994302,2.8450683114,2.8874832492,1.4652994302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5,28.35,5.4,30200,59.04,87.13,86.53,83.13,37.4,11.1,"KY","Mason",38.6,8,14.8,30.3,22.6,27.6,39,NA
"Kentucky",21161,21161,18.392121664,2001,2.7021988872,1.8392121664,41.223933675,7.854709902,4.1223933675,14.711969388,3.3069123823,3.3090961303,1.4711969388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5,28.35,5.4,30200,59.04,87.13,86.53,83.13,37.4,11.1,"KY","Mason",38.6,8,14.8,30.3,22.6,27.6,39,NA
"Kentucky",21161,21161,19.93525716,2002,2.4974253937,1.993525716,40.941359452,9.8131261836,4.0941359452,13.774542944,4.4415862036,4.5742919531,1.3774542944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5,28.35,5.4,30200,59.04,87.13,86.53,83.13,37.4,11.1,"KY","Mason",38.6,8,14.8,30.3,22.6,27.6,39,NA
"Kentucky",21161,21161,18.97261708,2003,2.1521643312,1.897261708,39.246347184,12.674393583,3.9246347184,13.313426766,3.7173249338,3.777134897,1.3313426766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5,28.35,5.4,30200,59.04,87.13,86.53,83.13,37.4,11.1,"KY","Mason",38.6,8,14.8,30.3,22.6,27.6,39,NA
"Kentucky",21161,21161,15.687103595,2004,2.3406326603,1.5687103595,37.544712013,8.6792821514,3.7544712013,12.521873163,3.4031578873,3.4766017124,1.2521873163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5,28.35,5.4,30200,59.04,87.13,86.53,83.13,37.4,11.1,"KY","Mason",38.6,8,14.8,30.3,22.6,27.6,39,NA
"Kentucky",21161,21161,19.54077632,2005,3.1211987968,1.954077632,40.591954817,10.435962837,4.0591954817,15.215248463,3.5966456839,3.7126595481,1.5215248463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5,28.35,5.4,30200,59.04,87.13,86.53,83.13,37.4,11.1,"KY","Mason",38.6,8,14.8,30.3,22.6,27.6,39,NA
"Kentucky",21161,21161,15.650086957,2006,2.5624166361,1.5650086957,39.883915809,7.6665438902,3.9883915809,12.864329308,3.2605103673,3.2848446367,1.2864329308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.72,31.36,9.16,40520,59.04,87.13,86.53,83.13,37.4,11.1,"KY","Mason",38.6,8,14.8,30.3,22.6,27.6,39,NA
"Kentucky",21161,21161,11.824783986,2007,2.9513189418,1.1824783986,42.565417233,7.0402272198,4.2565417233,13.065680173,3.5540946867,3.6804080774,1.3065680173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.72,31.36,9.16,40520,59.04,87.13,86.53,83.13,37.4,11.1,"KY","Mason",38.6,8,14.8,30.3,22.6,27.6,39,NA
"Kentucky",21161,21161,11.445388587,2008,2.8024052088,1.1445388587,40.337569317,7.9001103667,4.0337569317,11.325179529,4.8800921249,4.956929465,1.1325179529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.72,31.36,9.16,40520,59.04,87.13,86.53,83.13,37.4,11.1,"KY","Mason",38.6,8,14.8,30.3,22.6,27.6,39,NA
"Kentucky",21161,21161,10.705473289,2009,2.24919965,1.0705473289,38.102577726,16.037603458,3.8102577726,10.142574662,5.9411992037,6.1192483934,1.0142574662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.93,28.99,9.58,40680,59.04,87.13,86.53,83.13,37.4,11.1,"KY","Mason",38.6,8,14.8,30.3,22.6,27.6,39,NA
"Kentucky",21161,21161,11.689740414,2010,2.7478096049,1.1689740414,42.034619198,11.960891187,4.2034619198,11.325949899,5.276286467,5.5468228158,1.1325949899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.82,29.5,7.9,39190,59.04,87.13,86.53,83.13,37.4,11.1,"KY","Mason",38.6,8,14.8,30.3,22.6,27.6,39,NA
"Kentucky",21161,21161,8.4308545801,2011,2.068403431,0.843085458,40.176233042,10.823849801,4.0176233042,10.731562303,5.3911998503,5.6184522184,1.0731562303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.78,29.19,7.59,41140,59.04,87.13,86.53,83.13,37.4,11.1,"KY","Mason",38.6,8,14.8,30.3,22.6,27.6,39,NA
"Kentucky",21161,21161,11.47091469,2012,3.1872866716,1.147091469,41.362641385,14.314500142,4.1362641385,9.3130228852,7.1951988488,7.3351282827,0.9313022885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.02,31.89,6.91,39780,59.04,87.13,86.53,83.13,37.4,11.1,"KY","Mason",38.6,8,14.8,30.3,22.6,27.6,39,NA
"Kentucky",21161,21161,9.025841346,2013,1.7330608747,0.9025841346,38.50269591,17.279258416,3.850269591,8.9766857448,8.4188794187,8.6765080659,0.8976685745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.88,31.93,6.22,38820,59.04,87.13,86.53,83.13,37.4,11.1,"KY","Mason",38.6,8,14.8,30.3,22.6,27.6,39,NA
"Kentucky",21161,21161,13.564226754,2014,2.3916618573,1.3564226754,39.095272397,15.169716063,3.9095272397,8.9316365322,6.0593369262,6.3961286323,0.8931636532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.89,33,6.63,38610,59.04,87.13,86.53,83.13,37.4,11.1,"KY","Mason",38.6,8,14.8,30.3,22.6,27.6,39,NA
"Kentucky",21161,21161,10.4167318,2015,2.5252617648,1.04167318,39.802130518,15.389715572,3.9802130518,8.4095752463,6.3218604786,6.4158190552,0.8409575246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.8,29.61,5.78,43080,59.04,87.13,86.53,83.13,37.4,11.1,"KY","Mason",38.6,8,14.8,30.3,22.6,27.6,39,NA
"Kentucky",21161,21161,8.1706380538,2016,1.9936459763,0.8170638054,40.122996583,8.9734669976,4.0122996583,7.5919515569,4.1281554433,4.3098289233,0.7591951557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.9,30.98,5.42,41420,59.04,87.13,86.53,83.13,37.4,11.1,"KY","Mason",38.6,8,14.8,30.3,22.6,27.6,39,NA
"Kentucky",21161,21161,8.1706380538,2017,1.9936459763,0.8170638054,40.122996583,8.9734669976,4.0122996583,7.1459735725,4.9248550708,5.000743237,0.7145973572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.62,28.86,5.03,45380,59.04,87.13,86.53,83.13,37.4,11.1,"KY","Mason",38.6,8,14.8,30.3,22.6,27.6,39,NA
"Kentucky",21161,21161,8.1706380538,2018,1.9936459763,0.8170638054,40.122996583,8.9734669976,4.0122996583,6.6292591462,6.7257023551,6.7996871858,0.6629259146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.99,28.31,4.22,46240,59.04,87.13,86.53,83.13,37.4,11.1,"KY","Mason",38.6,8,14.8,30.3,22.6,27.6,39,NA
"Kentucky",21161,21161,8.1706380538,2019,1.9936459763,0.8170638054,40.122996583,8.9734669976,4.0122996583,6.9845825935,5.750979634,5.873118918,0.6984582593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.17,29.76,3.72,48110,59.04,87.13,86.53,83.13,37.4,11.1,"KY","Mason",38.6,8,14.8,30.3,22.6,27.6,39,NA
"Kentucky",21161,21161,8.1706380538,2020,1.9936459763,0.8170638054,40.122996583,8.9734669976,4.0122996583,6.1677691905,6.2887374577,6.4237759328,0.6167769191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.17,29.76,3.72,48110,59.04,87.13,86.53,83.13,37.4,11.1,"KY","Mason",38.6,8,14.8,30.3,22.6,27.6,39,NA
"Kentucky",21161,21161,8.1706380538,2021,1.9936459763,0.8170638054,40.122996583,8.9734669976,4.0122996583,8.0355576912,9.1774583587,9.2805403188,0.8035557691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.17,29.76,3.72,48110,59.04,87.13,86.53,83.13,37.4,11.1,"KY","Mason",38.6,8,14.8,30.3,22.6,27.6,39,NA
"Kentucky",21163,21163,16.576974003,2000,2.2467778946,1.6576974003,39.60969111,5.4373675048,3.960969111,14.116961997,2.7409907085,2.7818540332,1.4116961997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,38.04,22.55,7.22,36970,52.15,87.11,80.88,80.84,38.2,9.9,"KY","Meade",39.5,7.4,15,28.1,21.1,28.3,36.3,NA
"Kentucky",21163,21163,16.219876708,2001,2.3830493073,1.6219876708,41.741304434,7.9532884913,4.1741304434,14.417112331,3.2406352968,3.2427752782,1.4417112331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,38.04,22.55,7.22,36970,52.15,87.11,80.88,80.84,38.2,9.9,"KY","Meade",39.5,7.4,15,28.1,21.1,28.3,36.3,NA
"Kentucky",21163,21163,15.295740196,2002,1.9162015154,1.5295740196,40.818292459,9.7836285815,4.0818292459,13.563927471,4.3736734761,4.5043501285,1.3563927471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,38.04,22.55,7.22,36970,52.15,87.11,80.88,80.84,38.2,9.9,"KY","Meade",39.5,7.4,15,28.1,21.1,28.3,36.3,NA
"Kentucky",21163,21163,12.89598592,2003,1.4628599099,1.289598592,38.870962125,12.553165028,3.8870962125,12.975971132,3.6231018411,3.6813958002,1.2975971132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,38.04,22.55,7.22,36970,52.15,87.11,80.88,80.84,38.2,9.9,"KY","Meade",39.5,7.4,15,28.1,21.1,28.3,36.3,NA
"Kentucky",21163,21163,10.563558057,2004,1.5761615168,1.0563558057,38.427209208,8.8832906985,3.8427209208,12.122206056,3.2945375354,3.365637216,1.2122206056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,38.04,22.55,7.22,36970,52.15,87.11,80.88,80.84,38.2,9.9,"KY","Meade",39.5,7.4,15,28.1,21.1,28.3,36.3,NA
"Kentucky",21163,21163,12.567273799,2005,2.0073388703,1.2567273799,41.103433117,10.567461026,4.1103433117,14.931339723,3.5295341184,3.6433832234,1.4931339723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,38.04,22.55,7.22,36970,52.15,87.11,80.88,80.84,38.2,9.9,"KY","Meade",39.5,7.4,15,28.1,21.1,28.3,36.3,NA
"Kentucky",21163,21163,10.575486362,2006,1.7315432344,1.0575486362,40.393001602,7.7644010964,4.0393001602,12.457190396,3.157319551,3.1808836732,1.2457190396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,45.47,25.8,9.32,43800,52.15,87.11,80.88,80.84,38.2,9.9,"KY","Meade",39.5,7.4,15,28.1,21.1,28.3,36.3,NA
"Kentucky",21163,21163,9.4046788745,2007,2.3472908205,0.9404678874,42.495655533,7.0286887867,4.2495655533,12.782657322,3.4771074961,3.6006847433,1.2782657322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,45.47,25.8,9.32,43800,52.15,87.11,80.88,80.84,38.2,9.9,"KY","Meade",39.5,7.4,15,28.1,21.1,28.3,36.3,NA
"Kentucky",21163,21163,9.4785910779,2008,2.3208345272,0.9478591078,40.201613538,7.8734834361,4.0201613538,10.883242507,4.689658642,4.7634975956,1.0883242507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,45.47,25.8,9.32,43800,52.15,87.11,80.88,80.84,38.2,9.9,"KY","Meade",39.5,7.4,15,28.1,21.1,28.3,36.3,NA
"Kentucky",21163,21163,7.9641521887,2009,1.6732532819,0.7964152189,37.734397255,15.88263409,3.7734397255,10.261449335,6.0108322248,6.190968216,1.0261449335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46.89,28.61,10.54,45010,52.15,87.11,80.88,80.84,38.2,9.9,"KY","Meade",39.5,7.4,15,28.1,21.1,28.3,36.3,NA
"Kentucky",21163,21163,8.9387906983,2010,2.1011668409,0.8938790698,41.888606893,11.919343593,4.1888606893,10.9901253,5.1198398285,5.3823545313,1.09901253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46.7,28.08,11.22,45630,52.15,87.11,80.88,80.84,38.2,9.9,"KY","Meade",39.5,7.4,15,28.1,21.1,28.3,36.3,NA
"Kentucky",21163,21163,7.1902654198,2011,1.7640405872,0.719026542,40.076584072,10.797003445,4.0076584072,10.162505414,5.1053235415,5.3205255182,1.0162505414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46.75,28.33,11.53,46760,52.15,87.11,80.88,80.84,38.2,9.9,"KY","Meade",39.5,7.4,15,28.1,21.1,28.3,36.3,NA
"Kentucky",21163,21163,11.005307708,2012,3.0579139958,1.1005307708,41.16952471,14.247667643,4.116952471,9.2515085612,7.1476731637,7.2866783365,0.9251508561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47.92,27.98,11.23,49380,52.15,87.11,80.88,80.84,38.2,9.9,"KY","Meade",39.5,7.4,15,28.1,21.1,28.3,36.3,NA
"Kentucky",21163,21163,7.8480721904,2013,1.5069162346,0.784807219,38.170050255,17.129973539,3.8170050255,8.7658094486,8.2211068598,8.4726834097,0.8765809449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46.66,27.06,11.46,49880,52.15,87.11,80.88,80.84,38.2,9.9,"KY","Meade",39.5,7.4,15,28.1,21.1,28.3,36.3,NA
"Kentucky",21163,21163,9.4792096888,2014,1.6713864093,0.9479209689,38.454531786,14.921096408,3.8454531786,9.0496242277,6.139381294,6.4806220479,0.9049624228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,49.14,26.5,8.96,50030,52.15,87.11,80.88,80.84,38.2,9.9,"KY","Meade",39.5,7.4,15,28.1,21.1,28.3,36.3,NA
